,"NYC Borough, Block and Lot (BBL)",Address 1,City,Postcode
17055,4008110001,19-73 38th Street,Queens,11105
17056,4008110001,19-73 38th Street,Queens,11105
17057,2029320015,571 East 170 St.,Bronx,10456
17058,2029320015,571 East 170 St.,Bronx,10456
17059,2029480020,717 Crotona Park N,Bronx,10457
17060,2029480020,717 Crotona Park N,Bronx,10457
17061,1020640036,795 St. Nicholas Ave.,New York,10031
17062,1020640036,795 St. Nicholas Ave.,New York,10031
17063,2033340010,3050 Bainbridge Avenue,Bronx,10467
17064,1017537503,2077 5th Avenue,New York,10035
17065,1-01307-7502,100 East 53rd Street,New York,10022
17066,1022430277,510 West 218 Street,New York,11357
17067,2-02441-0002;2-02441-7501,2980 Park Avenue,Bronx,10451
17068,4014490001,88-10 34th Avenue,Queens,11372
17069,2033260142,44 E 208 Street,Bronx,10467
17070,2032760020,365 EAST 193 STREET,BRONX,10458
17071,3051710032,248 e 28 st,Brooklyn,11229
17072,3011700029,296 Sterling Place,Brooklyn,11238
17073,3048377501,337 Lenox Road,Brooklyn,11226
17074,1-02010-0021,111 West 141st Street,New York,10030
17075,3052070056,611 East 21th st,Brooklyn,11229
17076,3-01141-0076,801 Bergen Street,Brooklyn,11238
17077,2033560185,3540 Decatur Avenue,Bronx,10467
17078,2032630058,130 Van Cortlandt Ave W,Bronx,10463
17079,3051417501,651 Coney Island Avenue,Brooklyn,11218
17080,1009130014,233 East 32nd Street,New York,10016
17081,4005850029,34-08 30th Street,Queens,11106
17082,2-03607-0002,2025 Seward Ave,Bronx,10473
17083,4107410184,93-45 222nd Street,Queens,11428
17084,2057030197,3045 Godwin Street,Bronx,10463
17085,4107410178,94-03 222nd Street,Queens,11428
17086,3-01859-0001,27 Albany Ave,Brooklyn,11216
17087,1-00232-0012,458 Broadway,New York,10013
17088,4051927502,140-26 Cherry Avenue,Flushing,11355
17089,3067427501,1322 East 14th Street,Brooklyn,11230
17090,3050880027,218 LINDEN BLVD,Brooklyn,11226
17091,3012270025,748 SAINT MARKS AVE,Brooklyn,11216
17092,1-01671-0003; 1-01671-0052,1924 2nd Avenue,New York,10029
17093,1-01671-0051,1932 2nd Avenue,New York,10029
17094,2033280171,3535 Rochambeau Avenue,Bronx,10467
17095,2045120005,2714 Wallace Avenue,Bronx,10467
17096,1-02007-0006,139 West 138th Street,New York,10030
17097,1-01921-0034,531 Lenox Avenue,New York,10037
17098,1001340011,125 Church st,New York,10007
17099,1000770024,33 Gold st,New York,10038
17100,3-05859-7501,6833 Shore Road,Brooklyn,11220
17101,3-06116-0041,245 96th St,Brooklyn,11209
17102,3-06085-0001,9115 Ridge Blvd,Brooklyn,11209
17103,2-03163-0003,2238 Creston Avenue,Bronx,10453
17104,2-03015-0062,1817 West Farms Road,Bronx,10460
17105,4-03255-0050,7222 Austin St,Queens,11375
17106,1014140017,235 East 59th Street,New York,10022
17107,2024560214,1162 Sheridan Ave.,Bronx,10456
17108,2024560214,1162 Sheridan Ave.,Bronx,10456
17109,4040197501,5-40 115th St.,Queens,11356
17110,1022410024,4925 BROADWAY,NEW YORK,10034
17111,1022280001,573 ISHAM STREET,NEW YORK,10034
17112,1022280014,549 ISHAM STREET,NEW YORK,10034
17113,1020670012,465 WEST 152 STREET,NEW YORK,10031
17114,2024470001,1010 Sherman Avenue,New York,10456
17115,1020320055,228 West 147 Street,New York,10039
17116,3024250040,383 S. 3rd Street,Brooklyn,11211
17117,3024250040,383 S. 3rd Street,Brooklyn,11211
17118,2-03142-0001,1985 Webster Avenue,Bronx,10458
17119,2-03142-0001,2000 Valentine Ave,Bronx,10457
17120,1008470024,874 BROADWAY,NEW YORK,10003
17121,4015097501,82-01 Britton Avenue,Queens,11373
17122,1-01182-7502,350 West 71st Street Condo,NY,10023
17123,1017837501,249 e 118th st,New York,10035
17124,2-03287-0094,2681 Marion Avenue,Bronx,10458
17125,3-02428-0001,325 Kent Ave,Brooklyn,11249
17126,4-15574-0048,14-15 Mott Ave,Queens,11691
17127,4051360037,42-42 Colden Street,Flushing,11355
17128,4051360037,42-42 Colden Street,Flushing,11355
17129,2036270040; 2036270030; 2036270020; 2036270050,820/825/875/880 Boynton/Morrison Ave,Bronx,10473
17130,3-00253-0057,70 Remsen Street,Brooklyn,11201
17131,2-02873-0054,1437 Shakespeare Avenue,Bronx,10452
17132,2-02338-0003,225 East 149th Street,Bronx,10451
17133,2032580177,3470 Cannon Place,Bronx,10463
17134,2032580190,68 West 238th Street,Bronx,10463
17135,2033480077,3307 HULL AVE,BRONX,10467
17136,1004100071,106 Ludlow St,Manhattan,10002
17137,1014080022,155 East 73rd Street,New York,10021
17138,3074657501,2012 Jerome Ave,Brooklyn,11235
17139,1011190047,40 West 67th Street,New York,10023
17140,2-02993-0031,1017 Home Street,The Bronx,10459
17141,3-06803-0080,2197 Ocean Ave,Brooklyn,11229
17142,1013697501,416 East 58th Street,New York,10022
17143,3-02297-7501,55 Berry Street,Brooklyn,11211
17144,3-00051-0001,81 Washington Street,Brooklyn,11201
17145,3-00051-0012,65 Washington St,Brooklyn,11201
17146,3069107501,8895 26 Avenue,Brooklyn,11214
17147,1-01622-7501,1770 Madison Avenue,New York,10035
17148,3071690028,2911 86th Street,Brooklyn,11230
17149,Not Available,3310 Avenue H,Brooklyn,11210
17150,3086737501,3066 Brighton 4 Street,Brooklyn,11235
17151,3067407501,1122 Chestnut Avenue,Brooklyn,11230
17152,1014417501,301 East 66th Street,Manhattan,10065
17153,Not Available,1101 Amsterdam Avenue,MANHATTAN,10025
17154,3021820045,155 Ross Street,Brooklyn,11211
17155,3024820018,74 Commercial Street,Brooklyn,11222
17156,3034890260,1741 Pitkin Avenue,Brooklyn,11212
17157,1-01199-0029,1 West 85th Street,New York,10024
17158,1005620014,60 East 11 Street,NY,10003
17159,3048470004,10 East 43rd Street,Brooklyn,11203
17160,2-03331-0048,3103 Webster Avenue,Bronx,10467
17161,3059790014,314 79th st,Brooklyn,11209
17162,3031060001,64 GRAHAM AVENUE,Brooklyn,11206
17163,3031060001,64 GRAHAM AVENUE,Brooklyn,11206
17164,1-01945-7502,309-311 West 118th Street,New York,10026
17165,2024570029,1221 Sheridan Avenue,Bronx,10456
17166,2024570026,1225 Sheridan Avenue,Bronx,10456
17167,2024570023,1231 Sheridan Avenue,Bronx,10456
17168,3058890014,138 71st Street,Brooklyn,11209
17169,3058890014,138 71st Street,Brooklyn,11209
17170,3058890058,145 72nd Street,Brooklyn,11209
17171,3058890058,145 72nd Street,Brooklyn,11209
17172,1-01571-0022,1755 York Avenue,New York,10128
17173,1020020002,583 Riverside Drive,New York,10031
17174,1020697501,898 St Nicholas Avenue,New York,10032
17175,2032500135,2855 University Avenue,Bronx,10468
17176,3016280030,832 Lexington Avenue,Brooklyn,11221
17177,3017820007,836 Dekalb Avenue,Brooklyn,11221
17178,4050227503,38-34 Parsons Boulevard,Queens,11355
17179,1000297503,21 South William Street,New York,10004
17180,3068180065,1877 East 12th Street,Brooklyn,11229
17181,3068180065,1877 East 12th Street,Brooklyn,11229
17182,2-03352-0069,3335 Decatur,Bronx,10467
17183,2033830001,4260 Katonah Avenue,Bronx,10470
17184,1-01171-7511,1 West End Avenue,New York,10023
17185,2042380018,3110 Wilkinson Ave,Bronx,10461
17186,1010560052,440 west 47th st,New York,10036
17187,1001990034,106 Bayard st,New York,10013
17188,2-03623-7502,1520 Story Avenue,The Bronx,10473
17189,2-03623-7501,1530 Story Avenue,The Bronx,10473
17190,2-02483-7501,810 River Avenue,Bronx,10451
17191,4001980001,4750 41st Street,Queens,11104
17192,2-02699-0007,944 Rogers Place,Bronx,10459
17193,2-02698-7501,917 Westchester Ave,Bronx,10459
17194,3024190019,202 South 2nd Street,Brooklyn,11211
17195,2024640001,1215 Grand Concourse,Bronx,10452
17196,2024640001,1215 Grand Concourse,Bronx,10452
17197,1014390023,1185 1st Avenue,New York,10065
17198,4-01516-0049,42-29 Judge Street,Flushing,11373
17199,4-00200-0030,47-07 39th Street,Long Island City,11104
17200,4-01490-0053,40-11 79th Street,Queens,11373
17201,4-05263-0010,151-10 35th Avenue,Flushing,11354
17202,4-05101-0033,132-70 Sanford Avenue,Flushing,11355
17203,4-00157-0005,41-41 44th Street,Long Island City,11104
17204,1011990061,76 West 86th Street,New York,10024
17205,1-01252-0060,306 West 94th Street,New York,10025
17206,1-02176-0123,720 West 181st Street,New York,10033
17207,1-01252-0063,308 West 94th Street,New York,10025
17208,1-01252-0060; 1-01252-0063,306-308 W 94th Street,New York,10025
17209,3052080025,2215 Newkirk ave,Brooklyn,11226
17210,1021320064,501 West 175th Street,New York,10033
17211,1007200047,400 West 23 Street,New York,10011
17212,5000080019,299 St. Marks Place,Staten Island,10301
17213,2-02600-0159,864 E 149th St,Bronx,10455
17214,2-04153-0008,1632 Hutchinson Parkway,Bronx,10461
17215,2-02361-0025,626 Bergen Ave,Bronx,10455
17216,1-01868-0044,230 West 97th Street,New York,10025
17217,3-00036-7504,60 Water St,Brooklyn,11201
17218,4-01910-7501,94-30 59 AVENUE,Queens,11373
17219,1-00142-7502,200 Chambers Street,New York,10007
17220,3072640049,722 Banner Av,Brooklyn,11235
17221,1011990061;1011990001,76 w 86,New York,10024
17222,1018707503,247 West 98th St,New York,10025
17223,1-01887-0048,305 West 97th Street,New York,10025
17224,2-03165-0010,2388 Creston Avenue,Bronx,10468
17225,4156290062,249 Beach 15 Street,Queens,11691
17226,1-00716-7506,425 West 18 Street,New York,10011
17227,4-16129-0001,8000 SHORE FRONT PKWY,AVERNE,11692
17228,4-16175-0001,10300 SHORE FRONT PKWY,ROCKWY PK,11694
17229,4-16175-0001,10200 SHR FRONT PKWY,ROCKWY BCH,11693
17230,4-16175-0001,10500 SHR FRONT PKWY,ROCKWY BCH,11693
17231,4-16128-0001,7400 SHORE FRONT PKWY,AVERNE,11692
17232,1-00915-0023,235-237 East 34th Street,New York,10016
17233,1-01993-0112,180 Claremont Avenue,New York,10027
17234,1-01558-0005,303-305 East 95th Street,New York,10128
17235,1-00875-0056,24 Gramercy Park South,New York,10003
17236,1-01912-0001,165 West 127th Street,New York,10027
17237,2-03284-0039,2833-2835 Decatur Avenue,Bronx,10458
17238,1-02054-0092,48 St Nicholas Place,New York,10031
17239,1-02153-0068,554-556 West 181st Street,New York,10033
17240,2027450046,1135 Hoe Avenue,Bronx,10459
17241,2-02708-0040,758 Kelly Street,Bronx,10455
17242,1-01146-0049,136 West 75th Street,New York,10023
17243,1-01250-0110,320 West 90th Street,New York,10024
17244,2-05744-0048,750 Kappock Street,Bronx,10463
17245,3-02348-7501,184 Kent Avenue,Brooklyn,11249
17246,3-02378-0011,50 North 1st St,Brooklyn,11249
17247,3002790001,110 Boerum Place,Brooklyn,11201
17248,3-00286-7505,182-200 Atlantic Avenue,Brooklyn,11201
17249,1007730022,241 W 23rd St,New York,10011
17250,3020447502,122 Adelphi St,Brooklyn,11205
17251,1020770050,540 West 146th st,New York,10031
17252,3-01814-0017,500 Gates Ave,Brooklyn,11216
17253,3-03424-0035,832 Knickerbocker Ave,Brooklyn,11214
17254,1004997506,115 Mercer Street,New York,10012
17255,2032590006,2800 Bailey Ave,Bronx,10463
17256,3074570055,2665 Homecrest Avenue,Brooklyn,11235
17257,3067827502,2158 Ocean Avenue,Brooklyn,11229
17258,3066007502,1562 West 6th Street,Brooklyn,11204
17259,3067160075,1025 East 14th Street,Brooklyn,11230
17260,4098307502,87-12 175th st,Queens,11432
17261,3-00027-0040,30 Washington St,Brooklyn,11201
17262,3-02110-7501,330 Ashland Pl,Brooklyn,11217
17263,3-00277-7501,125 Court St,Brooklyn,11201
17264,3-00036-0016,66 Water St,Brooklyn,11201
17265,1-00827-7501,212 Fifth Avenue,New York,10010
17266,1-01082-7501,770 Eleventh Avenue,New York,10019
17267,3-00269-7501,110 Livingston St,Brooklyn,11201
17268,3-00028-0005,25 Washington St,Brooklyn,11201
17269,3-02414-0002,260 Kent Ave,Brooklyn,11249
17270,1-01724-0033,1 West 126th Street,New York,10035
17271,2031640001,2298 Creston Avenue,Bronx,10468
17272,1-01114-0009,15 West 61 Street,NY,10023
17273,1010547502,406-408 West 45th Street,New York,10036
17274,1006990009,537 West 27th St.,New York City,10001
17275,3-01966-0063,13-17 Lexington Ave,Brooklyn,11238
17276,1-01221-0007,111 W 90th St,NEW YORK,10024
17277,1-02136-0235,99 Fort Washington Avenue,New York,10032
17278,1005847501,63 Morton Street,New York,10014
17279,1-01987-0017,529 WEST 133RD STREET,New York,10031
17280,2-02807-0056,2042 Morris Avenue,Bronx,10453
17281,1-01925-0015,182 SAINT NICHOLAS AVENUE,New York,10026
17282,1-01683-0018,335 EAST 111TH STREET,New York,10029
17283,1-02008-0013,120 WEST 140TH STREET,New York,10030
17284,1-00933-0025,344 EAST 28TH STREET,New York,10016
17285,2-02809-0031,264 Echo Place,Bronx,10457
17286,2-02867-0139,1815 Davidson Avenue,Bronx,10453
17287,2-02867-0147,1789 Davidson Avenue,Bronx,10453
17288,1-01771-0059,120 East 123rd Street,New York,10035
17289,1-01771-0010,115 EAST 122ND STREET,New York,10035
17290,1007977509,117 West 21st St,New York,10011
17291,1005567501,130 E 12th St,New York,10003
17292,4090710097,9506 99th ave,Queens,11416
17293,1-01508-7502,155 East 79th Street,New York,10075
17294,1020580047,310 Convent Avenue,New York,10031
17295,1-01600-0026,15 West 116th St,New York,10026
17296,1-01551-7502,360 East 89th Street,New York,10128
17297,1-01639-0057,138 East 112th St,New York,10029
17298,1-02132-0047,500 WEST 177TH STREET,New York,10033
17299,1-02132-0110,503 WEST 177TH STREET,New York,10033
17300,1-02132-0114,511 WEST 177TH STREET,New York,10030
17301,1-02132-0100,506 WEST 177TH STREET / 514 WEST 177TH STREET,New York,10033
17302,1-02132-0094,509 WEST 176TH STREET,New York,10030
17303,1-00846-0064,18 East 18th Street,New York,10003
17304,4-01430-0029,33-54 83rd Street,Queens,11372
17305,4-01430-0035,33-53 82nd Street,Queens,11372
17306,2-02688-0045,780 Prospect Avenue,Bronx,10455
17307,3-03589-0043,750 Rockaway Avenue,Brooklyn,11212
17308,4019370001,54-09 100th Street,Queens,11368
17309,4-08840-0144,8650 77 St,Queens,11421
17310,4-01518-0044,4254 Judge Street,Queens,11373
17311,3050820084,111 East 21 Street,Brooklyn,11226
17312,3013920044,1281 Eastern Parkway,Brooklyn,11213
17313,3050550019,270 Parkside Avenue,Brooklyn,11226
17314,3050600001,1705 Caton Avenue,Brooklyn,11226
17315,3051010063,611 Ocean Avenue,Brooklyn,11226
17316,3050830032,50 Lenox Road,Brooklyn,11226
17317,3050550014,260 Parkside Avenue,Brooklyn,11226
17318,3050550024,280 Parkside Avenue,Brooklyn,11226
17319,3050600058,1715 Caton Avenue,Brooklyn,11226
17320,2-03225-0132,2303 Andrews Avenue North,Bronx,10468
17321,3016280024,822 LEXINGTON AVENUE,BROOKLYN,11221
17322,3066300001,1601 West 2nd Street,Brooklyn,11204
17323,1021440021,608 WEST 177 STREET,New York,10033
17324,4-05037-7507,133-45 41 Avenue,Flushing,11355
17325,1020680067,889 Saint Nicholas Avenue,New York,10032
17326,3065327501,1195 Ocean Parkway,Brooklyn,11230
17327,3066817501,1862 East 2nd Street,Brooklyn,11223
17328,1003500069,155 Attorney Street,New York,10002
17329,4-01276-0001,76-12 35th Avenue,Queens,11372
17330,3061380001,10031 Fourth Avenue,Brooklyn,11209
17331,4012630044,34-35 76th Street,Queens,11372
17332,4012680051,34-31 81st Street,Queens,11372
17333,4006030021,35-05 30th Street,Queens,11106
17334,3053290001,125 Ocean Parkway,Brooklyn,11218
17335,3066810440,1850 Ocean Parkway,Brooklyn,11223
17336,1011170047,34 West 65th Street,New York,10023
17337,3068180017,1820 East 13th Street,Brooklyn,11229
17338,3059040001,1 74th Street,Brooklyn,11209
17339,3067120066,1412 Ocean Avenue,Brooklyn,11230
17340,3060830052,55 92nd Street,Brooklyn,11209
17341,3087170002,3033 Brighton 14th Street,Brooklyn,11235
17342,4021530025,66-20 108th Street,Queens,11375
17343,3087710129,1725 Emmons Avenue,Brooklyn,11235
17344,2057980077,545 West 236th Street,Bronx,10463
17345,3066140064,1665 East 7th Street,Brooklyn,11230
17346,3067950047,1225 Avenue R,Brooklyn,11229
17347,4001600018,43-15 45th Street,Queens,11104
17348,3067840016,1680 East 22nd Street,Brooklyn,11229
17349,3073170023,2044 East 13 Street,Brooklyn,11229
17350,1-00864-0028,47 East 34th Street,New York,10016
17351,3061050028,9302 Ridge Blvd,Brooklyn,11220
17352,1010260029,201 w 54th st,New York,10019
17353,3052340001,1302 Newkirk Avenue,Brooklyn,11230
17354,1-01771-0010;1-01771-0059,120 East 123rd Street,New York,10035
17355,3065520001,6309 Bay Parkway,Brooklyn,11204
17356,3016170057,957 Greene Ave,Brooklyn,11221
17357,3076380036,1685 Ocean Avenue,Brooklyn,11230
17358,3053280015,120 Ocean Parkway,Brooklyn,11218
17359,4031730055,103-11 68th Drive,Queens,11375
17360,4022480125,112-41 72nd Road,Queens,11375
17361,3024330012,218 S. 3rd Street,Brooklyn,11211
17362,2037440049,1114 Stratford Avenue,Bronx,10472
17363,2037440062,1144 Stratford Avenue,Bronx,10472
17364,3018057502,418 Lexington Avenue,Brooklyn,11221
17365,3018057502,418 Lexington Avenue,Brooklyn,11221
17366,2-05107-0008,4761 White Plains Road,Bronx,10470
17367,1005787501,568 Broome Street,New York,10013
17368,2-02924-7501,1880 Bathgate Avenue,Bronx,10457
17369,2023157501,305 East 140th Street,Bronx,10454
17370,4019417501,102-14 Lewis Ave,Carona,11368
17371,2032610046,3111 Heath Avenue,Bronx,10463
17372,2032930026,2570 Briggs Avenue,Bronx,10458
17373,2031540070,2540 Valentine Avenue,Bronx,10458
17374,2033170001,2675 Morris Avenue,Bronx,10468
17375,2031890025,2485 Morris Aveune,Bronx,10468
17376,2033260113,25 E Mosholu Pkwy N,Bronx,10467
17377,2032810029,2995 Marion Avenue,Bronx,10458
17378,2033240016,3435 Gates Place,Bronx,10467
17379,2033140014,2682 Creston Avenue,Bronx,10468
17380,3029170007,924 Metropolitan Ave,Brooklyn,11211
17381,4012750061,35-15 75th Street,Queens,11372
17382,3024250017,396 SOUTH 2 STREET,BROOKLYN,11211
17383,4019370001,54-09 100th Street,Queens,11368
17384,4019370001,54-39 100 ST,Queens,11368
17385,2031520032,2381 Valentine Avenue,Bronx,10458
17386,1006907502,524 W. 19th Street,New York,10011
17387,4033220040,83-43 118 ST,QUEENS,11415
17388,4033220040,83-43 118 Street,Queens,11415
17389,4033220040,83-43 118 Street,Queens,11415
17390,2046450028,3650 Bronx Boulevard,Bronx,10467
17391,4012800038,RAVENA PARENT,QUEENS,11372
17392,4012800038,80-01 37 AVENUE,Queens,11372
17393,4012800038,80-01 37 AVENUE,Queens,11372
17394,4005310017,14-01 Broadway,Queens,11106
17395,3024607501,282 South 5th Street,Brooklyn,11211
17396,2033110001,3131 Grand Concourse,Bronx,10468
17397,4014697501,35-38 Junction Blvd,Corona,11368
17398,3-05101-0067,601 Ocean Ave,Brooklyn,11226
17399,4014530034,92-11 35th Avenue,Queens,11372
17400,2-02487-0010,1065 Gerard Avenue,Bronx,10452
17401,2-02487-0020,1075 Gerard Avenue,Bronx,10452
17402,2-02457-0010,1236 Grand Concourse,Bronx,10456
17403,2-03336-0024,144 East 208th Street,Bronx,10467
17404,2-03220-0096,2523-2525 University Avenue,Bronx,10468
17405,1-01532-7501,225 East 86th Street,New York,10028
17406,4001840001,41-41 41 Street,Queens,11104
17407,1012700020,17 West 54th Street,New York,10019
17408,2042500026,1870 Pelham Parkway South,Bronx,10461
17409,4-00041-7501,10-17 Jackson Avenue,Queens,11101
17410,4-00664-0005,28-35 41st Street,Queens,11103
17411,4-00161-0014,43-25 44th Street,Queens,11104
